County Name,Year,GDP($K)
"Moore, NC",2013,"2,822,937.00"
"Nash, NC",2013,"4,044,667.00"
"New Hanover, NC",2013,"10,452,682.00"
"Northampton, NC",2013,"497,901.00"
"Onslow, NC",2013,"8,232,559.00"
"Orange, NC",2013,"6,995,698.00"
"Pamlico, NC",2013,"287,158.00"
"Pasquotank, NC",2013,"1,443,403.00"
"Pender, NC",2013,"1,026,048.00"
"Perquimans, NC",2013,"242,378.00"
"Person, NC",2013,"1,583,828.00"
"Pitt, NC",2013,"7,471,677.00"
"Polk, NC",2013,"458,236.00"
"Randolph, NC",2013,"3,889,663.00"
"Richmond, NC",2013,"1,686,856.00"
"Robeson, NC",2013,"3,127,121.00"
"Rockingham, NC",2013,"3,454,939.00"
"Rowan, NC",2013,"4,477,361.00"
"Rutherford, NC",2013,"1,604,022.00"
"Sampson, NC",2013,"2,064,389.00"
"Scotland, NC",2013,"982,855.00"
"Stanly, NC",2013,"1,621,231.00"
"Stokes, NC",2013,"1,228,049.00"
"Surry, NC",2013,"2,235,924.00"
"Swain, NC",2013,"531,263.00"
"Transylvania, NC",2013,"812,470.00"
"Tyrrell, NC",2013,"138,983.00"
"Union, NC",2013,"5,478,875.00"
"Vance, NC",2013,"1,200,317.00"
"Wake, NC",2013,"55,803,124.00"
"Warren, NC",2013,"336,000.00"
"Washington, NC",2013,"284,352.00"
"Watauga, NC",2013,"1,792,497.00"
"Wayne, NC",2013,"4,746,939.00"
"Wilkes, NC",2013,"2,015,741.00"
"Wilson, NC",2013,"3,820,065.00"
"Yadkin, NC",2013,"898,193.00"
"Yancey, NC",2013,"347,508.00"
"Adams, ND",2013,"106,588.00"
"Barnes, ND",2013,"658,346.00"
"Benson, ND",2013,"215,994.00"
"Billings, ND",2013,"139,752.00"
"Bottineau, ND",2013,"376,070.00"
"Bowman, ND",2013,"333,548.00"
"Burke, ND",2013,"276,881.00"
"Burleigh, ND",2013,"4,974,238.00"
"Cass, ND",2013,"10,544,253.00"
"Cavalier, ND",2013,"444,532.00"
"Dickey, ND",2013,"274,419.00"
"Divide, ND",2013,"275,908.00"
"Dunn, ND",2013,"1,140,626.00"
"Eddy, ND",2013,"131,067.00"
"Emmons, ND",2013,"143,200.00"
"Foster, ND",2013,"257,308.00"
"Golden Valley, ND",2013,"100,565.00"
"Grand Forks, ND",2013,"3,558,883.00"
"Grant, ND",2013,"104,697.00"
"Griggs, ND",2013,"184,525.00"
"Hettinger, ND",2013,"84,692.00"
"Kidder, ND",2013,"114,187.00"
"LaMoure, ND",2013,"258,183.00"
"Logan, ND",2013,"110,329.00"
"McHenry, ND",2013,"266,401.00"
"McIntosh, ND",2013,"147,039.00"
"McKenzie, ND",2013,"2,288,821.00"
"McLean, ND",2013,"808,657.00"
"Mercer, ND",2013,"993,355.00"
"Morton, ND",2013,"1,227,866.00"
"Mountrail, ND",2013,"1,875,708.00"
"Nelson, ND",2013,"160,919.00"
"Oliver, ND",2013,"237,473.00"
"Pembina, ND",2013,"367,279.00"
"Pierce, ND",2013,"227,418.00"
"Ramsey, ND",2013,"547,792.00"
"Ransom, ND",2013,"224,897.00"
"Renville, ND",2013,"202,602.00"
"Richland, ND",2013,"838,207.00"
"Rolette, ND",2013,"304,260.00"
"Sargent, ND",2013,"540,087.00"
"Sheridan, ND",2013,"34,069.00"
"Sioux, ND",2013,"132,546.00"
"Slope, ND",2013,"114,581.00"
"Stark, ND",2013,"3,308,293.00"
"Steele, ND",2013,"194,722.00"
"Stutsman, ND",2013,"1,129,556.00"
"Towner, ND",2013,"108,443.00"
"Traill, ND",2013,"392,713.00"
"Walsh, ND",2013,"520,121.00"
"Ward, ND",2013,"4,228,588.00"
"Wells, ND",2013,"239,825.00"
"Williams, ND",2013,"7,410,712.00"
"Adams, OH",2013,"1,541,471.00"
"Allen, OH",2013,"6,973,483.00"
"Ashland, OH",2013,"1,605,458.00"
"Ashtabula, OH",2013,"2,778,228.00"
"Athens, OH",2013,"1,864,398.00"
"Auglaize, OH",2013,"2,083,833.00"
"Belmont, OH",2013,"2,392,357.00"
"Brown, OH",2013,"799,641.00"
"Butler, OH",2013,"15,539,214.00"
"Carroll, OH",2013,"1,462,317.00"
"Champaign, OH",2013,"1,129,126.00"
"Clark, OH",2013,"4,276,802.00"
"Clermont, OH",2013,"6,755,319.00"
"Clinton, OH",2013,"1,751,925.00"
"Columbiana, OH",2013,"2,863,590.00"
"Coshocton, OH",2013,"1,540,358.00"
"Crawford, OH",2013,"1,318,545.00"
"Cuyahoga, OH",2013,"83,029,455.00"
"Darke, OH",2013,"1,727,123.00"
"Defiance, OH",2013,"1,676,634.00"
"Delaware, OH",2013,"8,801,060.00"
"Erie, OH",2013,"5,365,672.00"
"Fairfield, OH",2013,"3,645,691.00"
"Fayette, OH",2013,"1,337,879.00"
"Franklin, OH",2013,"79,540,246.00"
"Fulton, OH",2013,"1,804,325.00"
"Gallia, OH",2013,"2,105,589.00"
"Geauga, OH",2013,"3,640,476.00"
"Greene, OH",2013,"7,867,980.00"
"Guernsey, OH",2013,"1,442,230.00"
"Hamilton, OH",2013,"64,624,501.00"
"Hancock, OH",2013,"4,471,275.00"
"Hardin, OH",2013,"919,697.00"
"Harrison, OH",2013,"800,157.00"
"Henry, OH",2013,"1,210,935.00"
"Highland, OH",2013,"1,070,768.00"
"Hocking, OH",2013,"608,548.00"
"Holmes, OH",2013,"1,757,966.00"
"Huron, OH",2013,"2,165,020.00"
"Jackson, OH",2013,"960,577.00"
"Jefferson, OH",2013,"3,370,802.00"
"Knox, OH",2013,"1,918,069.00"
"Lake, OH",2013,"10,002,001.00"
"Lawrence, OH",2013,"1,461,669.00"
"Licking, OH",2013,"4,915,373.00"
"Logan, OH",2013,"1,996,319.00"
"Lorain, OH",2013,"9,731,642.00"
"Lucas, OH",2013,"23,543,548.00"
"Madison, OH",2013,"1,577,753.00"
"Mahoning, OH",2013,"8,745,056.00"
"Marion, OH",2013,"2,463,460.00"
"Medina, OH",2013,"6,014,088.00"
"Meigs, OH",2013,"366,504.00"
"Mercer, OH",2013,"1,903,973.00"
"Miami, OH",2013,"4,039,184.00"
"Monroe, OH",2013,"702,241.00"
"Montgomery, OH",2013,"25,053,339.00"
"Morgan, OH",2013,"287,606.00"
"Morrow, OH",2013,"583,970.00"
"Muskingum, OH",2013,"3,361,645.00"
"Noble, OH",2013,"483,672.00"
"Ottawa, OH",2013,"1,869,856.00"
"Paulding, OH",2013,"547,413.00"
"Perry, OH",2013,"680,738.00"
"Pickaway, OH",2013,"1,628,437.00"
"Pike, OH",2013,"1,256,418.00"
"Portage, OH",2013,"5,397,083.00"
"Preble, OH",2013,"1,103,958.00"
"Putnam, OH",2013,"1,241,600.00"
"Richland, OH",2013,"4,348,022.00"
"Ross, OH",2013,"2,504,790.00"
"Sandusky, OH",2013,"2,608,154.00"
"Scioto, OH",2013,"2,682,016.00"
"Seneca, OH",2013,"1,653,875.00"
"Shelby, OH",2013,"2,947,673.00"
"Stark, OH",2013,"15,144,208.00"
"Summit, OH",2013,"26,050,479.00"
"Trumbull, OH",2013,"7,338,366.00"
"Tuscarawas, OH",2013,"3,280,371.00"
"Union, OH",2013,"3,171,528.00"
"Van Wert, OH",2013,"1,076,350.00"
"Vinton, OH",2013,"241,857.00"
"Warren, OH",2013,"8,213,313.00"
"Washington, OH",2013,"3,045,322.00"
"Wayne, OH",2013,"4,929,086.00"
"Williams, OH",2013,"1,571,650.00"
"Wood, OH",2013,"5,828,890.00"
"Wyandot, OH",2013,"912,247.00"
"Adair, OK",2013,"425,164.00"
"Alfalfa, OK",2013,"349,138.00"
"Atoka, OK",2013,"298,511.00"
"Beaver, OK",2013,"316,989.00"
"Beckham, OK",2013,"1,594,254.00"
"Blaine, OK",2013,"353,390.00"
"Bryan, OK",2013,"1,183,711.00"
"Caddo, OK",2013,"797,981.00"
"Canadian, OK",2013,"3,438,435.00"
"Carter, OK",2013,"2,535,280.00"
"Cherokee, OK",2013,"1,137,971.00"
"Choctaw, OK",2013,"488,704.00"
"Cimarron, OK",2013,"168,858.00"
"Cleveland, OK",2013,"7,240,579.00"
"Coal, OK",2013,"111,123.00"
"Comanche, OK",2013,"4,703,895.00"
"Cotton, OK",2013,"152,917.00"
"Craig, OK",2013,"449,481.00"
"Creek, OK",2013,"1,692,708.00"
"Custer, OK",2013,"1,511,489.00"
"Delaware, OK",2013,"791,890.00"
"Dewey, OK",2013,"228,401.00"
"Ellis, OK",2013,"238,664.00"
"Garfield, OK",2013,"3,833,522.00"
"Garvin, OK",2013,"1,263,858.00"
"Grady, OK",2013,"1,340,397.00"
"Grant, OK",2013,"362,637.00"
"Greer, OK",2013,"120,548.00"
"Harmon, OK",2013,"115,567.00"
"Harper, OK",2013,"215,467.00"
"Haskell, OK",2013,"349,470.00"
"Hughes, OK",2013,"336,173.00"
"Jackson, OK",2013,"919,246.00"
"Jefferson, OK",2013,"132,584.00"
"Johnston, OK",2013,"282,018.00"
"Kay, OK",2013,"1,822,265.00"
"Kingfisher, OK",2013,"753,684.00"
"Kiowa, OK",2013,"273,419.00"
"Latimer, OK",2013,"402,739.00"
"Le Flore, OK",2013,"1,400,408.00"
"Lincoln, OK",2013,"691,972.00"
"Logan, OK",2013,"639,817.00"
"Love, OK",2013,"326,035.00"
"McClain, OK",2013,"894,454.00"
"McCurtain, OK",2013,"932,059.00"
"McIntosh, OK",2013,"324,600.00"
"Major, OK",2013,"384,473.00"
"Marshall, OK",2013,"517,799.00"
"Mayes, OK",2013,"1,599,221.00"
"Murray, OK",2013,"495,504.00"
"Muskogee, OK",2013,"3,113,468.00"
"Noble, OK",2013,"753,813.00"
"Nowata, OK",2013,"181,302.00"
"Okfuskee, OK",2013,"205,548.00"
"Oklahoma, OK",2013,"57,331,184.00"
"Okmulgee, OK",2013,"868,261.00"
"Osage, OK",2013,"856,371.00"
"Ottawa, OK",2013,"907,480.00"
"Pawnee, OK",2013,"345,530.00"
"Payne, OK",2013,"3,194,135.00"
"Pittsburg, OK",2013,"1,627,552.00"
"Pontotoc, OK",2013,"1,545,242.00"
"Pottawatomie, OK",2013,"1,906,218.00"
"Pushmataha, OK",2013,"220,293.00"
"Roger Mills, OK",2013,"159,109.00"
"Rogers, OK",2013,"3,040,019.00"
"Seminole, OK",2013,"767,254.00"
"Sequoyah, OK",2013,"680,572.00"
"Stephens, OK",2013,"1,767,280.00"
"Texas, OK",2013,"1,313,735.00"
"Tillman, OK",2013,"230,883.00"
"Tulsa, OK",2013,"41,724,861.00"
"Wagoner, OK",2013,"988,813.00"
"Washington, OK",2013,"5,549,084.00"
"Washita, OK",2013,"255,560.00"
"Woods, OK",2013,"694,251.00"
"Woodward, OK",2013,"1,451,110.00"
"Baker, OR",2013,"482,630.00"
"Benton, OR",2013,"4,034,400.00"
"Clackamas, OR",2013,"16,115,725.00"
"Clatsop, OR",2013,"1,560,760.00"
"Columbia, OR",2013,"1,074,802.00"
"Coos, OR",2013,"1,920,543.00"
"Crook, OR",2013,"608,756.00"
"Curry, OR",2013,"591,475.00"
"Deschutes, OR",2013,"5,823,550.00"
"Douglas, OR",2013,"3,053,122.00"
"Gilliam, OR",2013,"284,155.00"
"Grant, OR",2013,"242,914.00"
"Harney, OR",2013,"211,078.00"
"Hood River, OR",2013,"871,738.00"
"Jackson, OR",2013,"7,025,847.00"
"Jefferson, OR",2013,"602,860.00"
"Josephine, OR",2013,"2,071,450.00"
"Klamath, OR",2013,"1,956,263.00"
"Lake, OR",2013,"240,834.00"
"Lane, OR",2013,"13,116,044.00"
"Lincoln, OR",2013,"1,597,506.00"
"Linn, OR",2013,"3,721,485.00"
"Malheur, OR",2013,"935,212.00"
"Marion, OR",2013,"12,051,963.00"
"Morrow, OR",2013,"997,686.00"
"Multnomah, OR",2013,"49,558,311.00"
"Polk, OR",2013,"1,540,162.00"
"Sherman, OR",2013,"696,208.00"
"Tillamook, OR",2013,"833,907.00"
"Umatilla, OR",2013,"3,096,774.00"
"Union, OR",2013,"853,245.00"
"Wallowa, OR",2013,"343,777.00"
"Wasco, OR",2013,"1,209,747.00"
"Washington, OR",2013,"36,939,675.00"
"Wheeler, OR",2013,"48,684.00"
"Yamhill, OR",2013,"3,069,421.00"
"Adams, PA",2013,"3,374,281.00"
"Allegheny, PA",2013,"82,013,440.00"
"Armstrong, PA",2013,"2,430,387.00"
"Beaver, PA",2013,"6,862,814.00"
"Bedford, PA",2013,"1,475,206.00"
"Berks, PA",2013,"16,917,137.00"
"Blair, PA",2013,"5,242,140.00"
"Bradford, PA",2013,"4,144,116.00"
"Bucks, PA",2013,"29,708,061.00"
"Butler, PA",2013,"8,936,660.00"
"Cambria, PA",2013,"4,733,741.00"
"Cameron, PA",2013,"234,389.00"
"Carbon, PA",2013,"2,056,138.00"
"Centre, PA",2013,"7,594,521.00"
"Chester, PA",2013,"36,304,431.00"
"Clarion, PA",2013,"1,253,007.00"
"Clearfield, PA",2013,"2,754,897.00"
"Clinton, PA",2013,"1,542,315.00"
"Columbia, PA",2013,"2,299,240.00"
"Crawford, PA",2013,"2,882,858.00"
"Cumberland, PA",2013,"13,155,184.00"
"Dauphin, PA",2013,"19,338,132.00"
"Delaware, PA",2013,"28,948,471.00"
"Elk, PA",2013,"1,363,432.00"
"Erie, PA",2013,"11,453,298.00"
"Fayette, PA",2013,"3,986,131.00"
"Forest, PA",2013,"297,763.00"
"Franklin, PA",2013,"5,265,503.00"
"Fulton, PA",2013,"554,812.00"
"Greene, PA",2013,"3,634,809.00"
"Huntingdon, PA",2013,"1,210,222.00"
"Indiana, PA",2013,"4,468,738.00"
"Jefferson, PA",2013,"1,549,722.00"
"Juniata, PA",2013,"632,915.00"
"Lackawanna, PA",2013,"8,658,986.00"
"Lancaster, PA",2013,"23,663,521.00"
"Lawrence, PA",2013,"2,834,796.00"
"Lebanon, PA",2013,"5,184,905.00"
"Lehigh, PA",2013,"20,357,445.00"
"Luzerne, PA",2013,"14,113,761.00"
"Lycoming, PA",2013,"6,243,761.00"
"McKean, PA",2013,"1,757,862.00"
"Mercer, PA",2013,"4,161,984.00"
"Mifflin, PA",2013,"1,520,757.00"
"Monroe, PA",2013,"5,710,946.00"
"Montgomery, PA",2013,"65,672,192.00"
"Montour, PA",2013,"1,906,851.00"
"Northampton, PA",2013,"11,676,162.00"
"Northumberland, PA",2013,"2,808,956.00"
"Perry, PA",2013,"824,024.00"
"Philadelphia, PA",2013,"101,850,577.00"
"Pike, PA",2013,"1,103,172.00"
"Potter, PA",2013,"680,025.00"
"Schuylkill, PA",2013,"4,842,508.00"
"Snyder, PA",2013,"1,280,285.00"
"Somerset, PA",2013,"2,546,829.00"
"Sullivan, PA",2013,"288,781.00"
"Susquehanna, PA",2013,"2,556,845.00"
"Tioga, PA",2013,"1,890,984.00"
"Union, PA",2013,"1,629,826.00"
"Venango, PA",2013,"1,808,129.00"
"Warren, PA",2013,"1,436,924.00"
"Washington, PA",2013,"12,105,488.00"
"Wayne, PA",2013,"1,517,782.00"
"Westmoreland, PA",2013,"12,887,650.00"
"Wyoming, PA",2013,"1,505,252.00"
"York, PA",2013,"18,253,912.00"
"Bristol, RI",2013,"1,558,988.00"
"Kent, RI",2013,"8,287,226.00"
"Newport, RI",2013,"5,400,238.00"
"Providence, RI",2013,"32,222,756.00"
"Washington, RI",2013,"5,740,739.00"
"Abbeville, SC",2013,"521,845.00"
"Aiken, SC",2013,"5,952,728.00"
"Allendale, SC",2013,"315,080.00"
"Anderson, SC",2013,"5,629,925.00"
"Bamberg, SC",2013,"326,711.00"
"Barnwell, SC",2013,"456,131.00"
"Beaufort, SC",2013,"6,129,096.00"
"Berkeley, SC",2013,"5,599,269.00"
"Calhoun, SC",2013,"509,730.00"
"Charleston, SC",2013,"23,502,100.00"
"Cherokee, SC",2013,"1,605,764.00"
"Chester, SC",2013,"899,711.00"
"Chesterfield, SC",2013,"1,304,387.00"
"Clarendon, SC",2013,"609,704.00"
"Colleton, SC",2013,"865,381.00"
"Darlington, SC",2013,"2,342,695.00"
"Dillon, SC",2013,"668,564.00"
"Dorchester, SC",2013,"2,680,018.00"
"Edgefield, SC",2013,"520,306.00"
"Fairfield, SC",2013,"1,193,333.00"
"Florence, SC",2013,"5,858,041.00"
"Georgetown, SC",2013,"2,091,629.00"
"Greenville, SC",2013,"24,065,942.00"
"Greenwood, SC",2013,"2,591,156.00"
"Hampton, SC",2013,"433,316.00"
"Horry, SC",2013,"9,649,683.00"
"Jasper, SC",2013,"790,068.00"
"Kershaw, SC",2013,"1,667,938.00"
"Lancaster, SC",2013,"2,176,344.00"
"Laurens, SC",2013,"3,180,898.00"
"Lee, SC",2013,"351,820.00"
"Lexington, SC",2013,"9,312,648.00"
"McCormick, SC",2013,"182,905.00"
"Marion, SC",2013,"542,292.00"
"Marlboro, SC",2013,"749,898.00"
"Newberry, SC",2013,"1,223,433.00"
"Oconee, SC",2013,"3,263,876.00"
"Orangeburg, SC",2013,"3,020,074.00"
"Pickens, SC",2013,"3,172,318.00"
"Richland, SC",2013,"21,231,895.00"
"Saluda, SC",2013,"364,212.00"
"Spartanburg, SC",2013,"11,722,786.00"
"Sumter, SC",2013,"3,766,430.00"
"Union, SC",2013,"594,750.00"
"Williamsburg, SC",2013,"701,814.00"
"York, SC",2013,"8,676,264.00"
"Aurora, SD",2013,"150,926.00"
"Beadle, SD",2013,"819,523.00"
"Bennett, SD",2013,"65,028.00"
"Bon Homme, SD",2013,"226,518.00"
"Brookings, SD",2013,"1,765,522.00"
"Brown, SD",2013,"2,009,235.00"
"Brule, SD",2013,"273,648.00"
"Buffalo, SD",2013,"93,669.00"
"Butte, SD",2013,"268,414.00"
"Campbell, SD",2013,"82,483.00"
"Charles Mix, SD",2013,"532,629.00"
"Clark, SD",2013,"219,907.00"
"Clay, SD",2013,"578,469.00"
"Codington, SD",2013,"1,403,826.00"
"Corson, SD",2013,"116,655.00"
"Custer, SD",2013,"186,911.00"
"Davison, SD",2013,"1,019,312.00"
"Day, SD",2013,"279,760.00"
"Deuel, SD",2013,"262,762.00"
"Dewey, SD",2013,"202,416.00"
"Douglas, SD",2013,"183,562.00"
"Edmunds, SD",2013,"226,289.00"
"Fall River, SD",2013,"223,353.00"
"Faulk, SD",2013,"143,505.00"
"Grant, SD",2013,"603,234.00"
"Gregory, SD",2013,"167,258.00"
"Haakon, SD",2013,"89,773.00"
"Hamlin, SD",2013,"222,960.00"
"Hand, SD",2013,"246,952.00"
"Hanson, SD",2013,"157,492.00"
"Harding, SD",2013,"104,803.00"
"Hughes, SD",2013,"1,049,372.00"
"Hutchinson, SD",2013,"403,678.00"
"Hyde, SD",2013,"107,933.00"
"Jackson, SD",2013,"54,222.00"
"Jerauld, SD",2013,"196,555.00"
"Jones, SD",2013,"57,687.00"
"Kingsbury, SD",2013,"298,399.00"
"Lake, SD",2013,"533,862.00"
"Lawrence, SD",2013,"902,355.00"
"Lincoln, SD",2013,"1,776,313.00"
"Lyman, SD",2013,"223,561.00"
"McCook, SD",2013,"262,428.00"
"McPherson, SD",2013,"93,018.00"
"Marshall, SD",2013,"281,370.00"
"Meade, SD",2013,"602,445.00"
"Mellette, SD",2013,"35,034.00"
"Miner, SD",2013,"106,883.00"
"Minnehaha, SD",2013,"14,608,941.00"
"Moody, SD",2013,"308,635.00"
"Oglala Lakota, SD*",2013,"253,085.00"
"Pennington, SD",2013,"4,737,432.00"
"Perkins, SD",2013,"115,837.00"
"Potter, SD",2013,"282,247.00"
"Roberts, SD",2013,"338,454.00"
"Sanborn, SD",2013,"119,947.00"
"Spink, SD",2013,"436,322.00"
"Stanley, SD",2013,"167,493.00"
"Sully, SD",2013,"158,517.00"
"Todd, SD",2013,"205,247.00"
"Tripp, SD",2013,"281,524.00"
"Turner, SD",2013,"403,493.00"
"Union, SD",2013,"1,065,980.00"
"Walworth, SD",2013,"228,544.00"
"Yankton, SD",2013,"1,130,567.00"
"Ziebach, SD",2013,"60,692.00"
"Anderson, TN",2013,"4,236,695.00"
"Bedford, TN",2013,"1,715,066.00"
"Benton, TN",2013,"325,289.00"
"Bledsoe, TN",2013,"189,782.00"
"Blount, TN",2013,"4,428,581.00"
"Bradley, TN",2013,"4,257,413.00"
"Campbell, TN",2013,"801,769.00"
"Cannon, TN",2013,"224,140.00"
"Carroll, TN",2013,"704,455.00"
"Carter, TN",2013,"971,431.00"
"Cheatham, TN",2013,"818,956.00"
"Chester, TN",2013,"320,770.00"
"Claiborne, TN",2013,"729,176.00"
"Clay, TN",2013,"182,862.00"
"Cocke, TN",2013,"816,138.00"
"Coffee, TN",2013,"2,271,354.00"
"Crockett, TN",2013,"480,145.00"
"Cumberland, TN",2013,"1,439,979.00"
"Davidson, TN",2013,"52,817,392.00"
"Decatur, TN",2013,"330,799.00"
"DeKalb, TN",2013,"618,849.00"
"Dickson, TN",2013,"1,396,176.00"
"Dyer, TN",2013,"1,446,191.00"
"Fayette, TN",2013,"981,697.00"
"Fentress, TN",2013,"408,851.00"
"Franklin, TN",2013,"942,294.00"
"Gibson, TN",2013,"1,428,120.00"
"Giles, TN",2013,"873,549.00"
"Grainger, TN",2013,"313,523.00"
"Greene, TN",2013,"2,044,840.00"
"Grundy, TN",2013,"220,086.00"
"Hamblen, TN",2013,"2,718,796.00"
"Hamilton, TN",2013,"21,018,967.00"
"Hancock, TN",2013,"84,094.00"
"Hardeman, TN",2013,"636,339.00"
"Hardin, TN",2013,"853,192.00"
"Hawkins, TN",2013,"1,582,370.00"
"Haywood, TN",2013,"745,844.00"
"Henderson, TN",2013,"761,235.00"
"Henry, TN",2013,"1,108,220.00"
"Hickman, TN",2013,"342,584.00"
"Houston, TN",2013,"137,395.00"
"Humphreys, TN",2013,"707,308.00"
"Jackson, TN",2013,"184,487.00"
"Jefferson, TN",2013,"1,221,843.00"
"Johnson, TN",2013,"357,308.00"
"Knox, TN",2013,"22,011,629.00"
"Lake, TN",2013,"182,627.00"
"Lauderdale, TN",2013,"615,240.00"
"Lawrence, TN",2013,"997,946.00"
"Lewis, TN",2013,"225,030.00"
"Lincoln, TN",2013,"898,936.00"
"Loudon, TN",2013,"1,448,817.00"
"McMinn, TN",2013,"1,788,348.00"
"McNairy, TN",2013,"534,145.00"
"Macon, TN",2013,"426,921.00"
"Madison, TN",2013,"5,025,662.00"
"Marion, TN",2013,"696,312.00"
"Marshall, TN",2013,"744,651.00"
"Maury, TN",2013,"2,834,334.00"
"Meigs, TN",2013,"208,208.00"
"Monroe, TN",2013,"1,090,889.00"
"Montgomery, TN",2013,"4,517,906.00"
"Moore, TN",2013,"163,885.00"
"Morgan, TN",2013,"290,337.00"
"Obion, TN",2013,"1,075,288.00"
"Overton, TN",2013,"442,407.00"
"Perry, TN",2013,"155,842.00"
"Pickett, TN",2013,"110,534.00"
"Polk, TN",2013,"300,445.00"
"Putnam, TN",2013,"2,963,315.00"
"Rhea, TN",2013,"1,409,863.00"
"Roane, TN",2013,"2,076,690.00"
"Robertson, TN",2013,"2,028,868.00"
"Rutherford, TN",2013,"11,537,102.00"
"Scott, TN",2013,"459,975.00"
"Sequatchie, TN",2013,"232,826.00"
"Sevier, TN",2013,"3,202,864.00"
"Shelby, TN",2013,"56,117,676.00"
"Smith, TN",2013,"604,469.00"
"Stewart, TN",2013,"897,440.00"
"Sullivan, TN",2013,"7,315,161.00"
"Sumner, TN",2013,"5,194,326.00"
"Tipton, TN",2013,"1,023,136.00"
"Trousdale, TN",2013,"147,091.00"
"Unicoi, TN",2013,"583,807.00"
"Union, TN",2013,"271,850.00"
"Van Buren, TN",2013,"90,970.00"
"Warren, TN",2013,"1,238,315.00"
"Washington, TN",2013,"5,047,861.00"
"Wayne, TN",2013,"304,434.00"
"Weakley, TN",2013,"1,092,329.00"
"White, TN",2013,"641,723.00"
"Williamson, TN",2013,"16,718,501.00"
"Wilson, TN",2013,"3,620,615.00"
"Anderson, TX",2013,"1,787,864.00"
"Andrews, TX",2013,"4,956,845.00"
"Angelina, TX",2013,"3,318,220.00"
"Aransas, TX",2013,"626,370.00"
"Archer, TX",2013,"411,885.00"
"Armstrong, TX",2013,"55,645.00"
"Atascosa, TX",2013,"3,204,164.00"
"Austin, TX",2013,"1,221,310.00"
"Bailey, TX",2013,"359,058.00"
"Bandera, TX",2013,"314,775.00"
"Bastrop, TX",2013,"1,695,324.00"
"Baylor, TX",2013,"142,388.00"
"Bee, TX",2013,"991,178.00"
"Bell, TX",2013,"14,608,515.00"
"Bexar, TX",2013,"83,555,000.00"
"Blanco, TX",2013,"264,521.00"
"Borden, TX",2013,"487,711.00"
"Bosque, TX",2013,"577,370.00"
"Bowie, TX",2013,"3,514,466.00"
"Brazoria, TX",2013,"14,196,190.00"
"Brazos, TX",2013,"8,409,568.00"
"Brewster, TX",2013,"352,767.00"
"Briscoe, TX",2013,"68,957.00"
"Brooks, TX",2013,"385,441.00"
"Brown, TX",2013,"1,215,533.00"
"Burleson, TX",2013,"711,032.00"
"Burnet, TX",2013,"1,216,763.00"
"Caldwell, TX",2013,"936,050.00"
"Calhoun, TX",2013,"2,080,856.00"
"Callahan, TX",2013,"259,333.00"
"Cameron, TX",2013,"9,693,466.00"
"Camp, TX",2013,"386,379.00"
"Carson, TX",2013,"731,135.00"
"Cass, TX",2013,"753,660.00"
"Castro, TX",2013,"473,356.00"
"Chambers, TX",2013,"2,091,154.00"
"Cherokee, TX",2013,"1,437,504.00"
"Childress, TX",2013,"208,261.00"
"Clay, TX",2013,"226,100.00"
"Cochran, TX",2013,"524,094.00"
"Coke, TX",2013,"196,302.00"
"Coleman, TX",2013,"237,311.00"
"Collin, TX",2013,"44,280,931.00"
"Collingsworth, TX",2013,"111,508.00"
"Colorado, TX",2013,"828,087.00"
"Comal, TX",2013,"4,295,720.00"
"Comanche, TX",2013,"328,457.00"
"Concho, TX",2013,"155,443.00"
"Cooke, TX",2013,"2,618,996.00"
"Coryell, TX",2013,"1,264,972.00"
"Cottle, TX",2013,"80,210.00"
"Crane, TX",2013,"1,665,918.00"
"Crockett, TX",2013,"1,492,379.00"
"Crosby, TX",2013,"380,666.00"
"Culberson, TX",2013,"341,344.00"
"Dallam, TX",2013,"573,498.00"
"Dallas, TX",2013,"204,010,014.00"
"Dawson, TX",2013,"958,612.00"
"Deaf Smith, TX",2013,"929,712.00"
"Delta, TX",2013,"105,702.00"
"Denton, TX",2013,"22,238,892.00"
"DeWitt, TX",2013,"5,225,783.00"
"Dickens, TX",2013,"158,342.00"
"Dimmit, TX",2013,"4,267,720.00"
"Donley, TX",2013,"145,664.00"
"Duval, TX",2013,"553,679.00"
"Eastland, TX",2013,"924,350.00"
"Ector, TX",2013,"13,596,895.00"
"Edwards, TX",2013,"109,832.00"
"Ellis, TX",2013,"4,863,836.00"
"El Paso, TX",2013,"27,675,361.00"
"Erath, TX",2013,"1,245,023.00"
"Falls, TX",2013,"366,712.00"
"Fannin, TX",2013,"621,958.00"
"Fayette, TX",2013,"1,813,880.00"
"Fisher, TX",2013,"281,160.00"
"Floyd, TX",2013,"321,549.00"
"Foard, TX",2013,"60,194.00"
"Fort Bend, TX",2013,"21,422,255.00"
"Franklin, TX",2013,"361,667.00"
"Freestone, TX",2013,"1,969,518.00"
"Frio, TX",2013,"1,349,617.00"
"Gaines, TX",2013,"3,591,757.00"
"Galveston, TX",2013,"14,021,620.00"
"Garza, TX",2013,"497,208.00"
"Gillespie, TX",2013,"778,140.00"
"Glasscock, TX",2013,"2,596,558.00"
"Goliad, TX",2013,"431,380.00"
"Gonzales, TX",2013,"5,600,433.00"
"Gray, TX",2013,"1,330,407.00"
"Grayson, TX",2013,"4,270,749.00"
"Gregg, TX",2013,"8,410,765.00"
